"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","default","tot.payment","principal","interest"
1,"all_other",0.1122,315.3,10.65725935,14.6,677,3630,133,4.2,1,0,0,0,11350.8,8106.67848291314,3244.12151708686
1,"debt_consolidation",0.1154,527.93,10.70099475,12.16,682,2130,34023,57.7,1,2,0,1,19005.48,13443.9253694825,5561.55463051745
1,"major_purchase",0.0743,93.23,11.1844214,11.18,757,4500.041667,12430,29.6,5,0,0,0,3356.28,2685.67802076446,670.60197923554
1,"debt_consolidation",0.0775,202.94,10.77895629,13.53,787,10260.04167,10742,8.9,3,0,0,0,7305.84,5790.24166076767,1515.59833923234
1,"debt_consolidation",0.1186,165.74,10.59663473,7.02,667,2789.041667,2197,75.8,0,2,0,1,5966.64,4180.30393198636,1786.33606801364
1,"all_other",0.1028,158.76,10.69194491,15.3,692,4410,88,23.8,1,3,0,1,5715.36,4198.62582567119,1516.73417432881
1,"debt_consolidation",0.1028,485.99,10.81977828,11.88,702,7020.041667,13867,33.7,0,0,0,0,17495.64,12852.6717373264,4642.9682626736
1,"all_other",0.0996,322.49,11.19134184,10.28,702,4920.041667,3943,98.6,3,0,0,1,11609.64,8610.95980190574,2998.68019809426
1,"debt_consolidation",0.087,189.97,10.08580911,19.45,757,3870.041667,5405,40,2,0,0,0,6838.92,5267.88958677396,1571.03041322604
1,"debt_consolidation",0.1217,376.24,10.42228135,23.96,712,3030.041667,12102,49,1,0,0,0,13544.64,9401.70350798702,4142.93649201298
1,"debt_consolidation",0.1217,599.33,11.61045137,18.3,682,4379,18076,81.4,1,0,0,0,21575.88,14976.4059202686,6599.47407973139
1,"debt_consolidation",0.1217,132.35,10.20359214,23.2,702,5279.041667,4504,39.2,1,0,0,1,4764.6,3307.23862237424,1457.36137762576
1,"small_business",0.1186,828.69,10.858999,9.74,712,4859.041667,25852,60.5,0,0,0,0,29832.84,20901.2674393494,8931.57256065057
1,"credit_card",0.1091,604.88,10.858999,17.56,707,8061,32438,43,0,1,0,0,21775.68,15697.3789212206,6078.30107877944
1,"debt_consolidation",0.087,538.23,10.93131966,11.51,747,6240.041667,20380,48.1,2,0,0,0,19376.28,14925.1787771193,4451.10122288073
1,"credit_card",0.0933,172.55,10.6454249,16.09,707,2220,38054,61.2,0,0,0,0,6211.8,4695.24694639386,1516.55305360614
1,"small_business",0.1091,604.88,10.49127422,4.67,697,1410,25,0.2,2,0,0,0,21775.68,15697.3789212206,6078.30107877944
1,"all_other",0.0996,290.24,10.54534144,3.38,697,1782,3305,55.1,2,0,0,0,10448.64,7749.83712023667,2698.80287976333
1,"major_purchase",0.1186,530.36,11.36674295,15.1,682,3900,348,4.8,0,0,0,1,19092.96,13376.7708058905,5716.18919410954
1,"all_other",0.087,158.31,10.08580911,6.15,722,1350,3015,25.3,0,0,0,0,5699.16,4389.95420583347,1309.20579416653
1,"debt_consolidation",0.1059,390.54,10.30895266,19.84,702,2042.041667,7336,71.9,1,0,0,0,14059.44,10232.757114254,3826.68288574605
1,"credit_card",0.1249,301.04,10.858999,4.98,662,6630.041667,8644,72.6,1,0,0,0,10837.44,7450.69119365095,3386.74880634905
1,"small_business",0.1154,659.91,11.47210347,17.81,707,3629,93,0,2,0,0,1,23756.76,16804.8430484633,6951.9169515367
1,"small_business",0.0743,217.52,10.66895539,1.65,777,2879,2698,9.5,0,0,0,0,7830.72,6266.10193153154,1564.61806846846
1,"home_improvement",0.1028,388.79,11.48246626,5.58,697,4800.041667,19009,30,0,0,0,0,13996.44,10282.0844971196,3714.35550288045
1,"major_purchase",0.087,158.31,10.77895629,0.38,717,12930.04167,498,7.3,2,1,0,0,5699.16,4389.95420583347,1309.20579416653
1,"debt_consolidation",0.1217,319.64,11.00209984,19.28,672,4740,10358,91.7,2,0,1,1,11507.04,7987.3498545954,3519.6901454046
1,"credit_card",0.1028,103.68,11.22524339,9.7,682,12780,2105,45.3,0,3,0,0,3732.48,2741.95972288731,990.520277112695
1,"home_improvement",0.0964,154.08,11.00209984,12.94,697,2969.041667,2822,9.9,3,0,0,0,5546.88,4153.84996882766,1393.03003117234
1,"debt_consolidation",0.1059,650.9,11.58988651,11.96,707,5070,21004,97.7,0,0,0,0,23432.4,17054.5951904232,6377.80480957675
1,"all_other",0.1375,81.74,10.75790288,24.08,667,2820,11675,75.8,1,0,0,0,2942.64,1948.00766031032,994.632339689684
1,"all_other",0.0901,238.54,9.875088078,10.37,712,1230.041667,3933,43.7,0,0,0,0,8587.44,6553.50925713352,2033.93074286648
1,"debt_consolidation",0.128,335.98,10.98189713,7.51,662,4109.041667,7251,80.6,3,0,2,0,12095.28,8238.47532853623,3856.80467146377
1,"all_other",0.1217,93.23,10.71441777,19.19,692,4440.041667,88,44,1,3,0,1,3356.28,2329.68535522441,1026.59464477559
1,"all_other",0.0933,95.87,10.50780352,2.69,697,4680,1492,33.2,2,0,0,0,3451.32,2608.71240075792,842.607599242077
1,"debt_consolidation",0.0996,95.94,10.1266311,14.16,692,1918.041667,7121,33.7,0,0,0,0,3453.84,2561.73984742112,892.100152578881
1,"debt_consolidation",0.128,554.37,11.03488966,19.22,677,3060.041667,17641,69.5,2,0,0,0,19957.32,13593.5578542789,6363.76214572108
1,"small_business",0.1438,859.07,11.28978191,20.79,682,3059.041667,30946,61.5,3,0,0,1,30926.52,20089.8370590286,10836.6829409714
1,"major_purchase",0.0838,472.68,11.2515607,7.96,772,5909.041667,0,0,0,0,0,0,17016.48,13233.9075033305,3782.57249666954
1,"credit_card",0.1091,586.9,11.22524339,10.34,697,2669.041667,23391,90.7,1,0,0,0,21128.4,15230.7758379585,5897.62416204148
1,"major_purchase",0.0964,224.69,9.878169745,21.23,772,5881,16324,48,0,0,0,0,8088.84,6057.42828073654,2031.41171926346
1,"debt_consolidation",0.128,483.81,10.49460201,8.47,662,2670.041667,7104,93.5,2,0,0,1,17417.16,11863.3750482145,5553.78495178548
1,"debt_consolidation",0.1217,399.55,10.08580911,14.5,672,1950.041667,9273,43.9,0,0,0,0,14383.8,9984.18731824425,4399.61268175575
1,"debt_consolidation",0.1186,232.04,10.82774645,17.02,672,4380,6718,94.6,3,0,0,0,8353.44,5852.52639301385,2500.91360698616
1,"small_business",0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,1,28888.92,21633.8264828993,7255.09351710067
1,"debt_consolidation",0.1091,304.9,11.16368368,18.96,692,5430,5749,43.2,1,1,0,0,10976.4,7912.52948201321,3063.87051798679
1,"small_business",0.1249,836.23,11.27545477,7.99,692,4739,6530,21.8,0,1,0,0,30104.28,20696.5569255472,9407.72307445278
1,"all_other",0.0775,124.89,10.08580911,6,752,2729.041667,2666,12.1,0,0,0,0,4496.04,3563.33537505309,932.704624946912
1,"all_other",0.1028,113.4,10.77895629,17.65,687,2070,3761,55.4,2,0,0,0,4082.4,2999.01844690799,1083.38155309201
1,"credit_card",0.1407,842.47,11.69524702,12.81,677,5340.041667,33698,91.3,0,0,0,0,30328.92,19885.7165509536,10443.2034490465
1,"debt_consolidation",0.1091,817.41,11.19821472,22.13,737,9900,3472,4.5,1,0,0,1,29426.76,21212.7934532385,8213.9665467615
1,"debt_consolidation",0.1596,421.65,10.46287474,20.82,667,6750.041667,14534,48.9,3,1,0,0,15179.4,9404.0386958168,5775.3613041832
1,"educational",0.0933,575.17,11.00209984,9.96,732,2732.041667,6703,47.5,1,0,0,0,20706.12,15650.913857765,5055.20614223496
1,"all_other",0.1312,405.03,11.56171563,18.25,667,4358,5861,53.8,2,0,0,0,14581.08,9836.74435327309,4744.33564672691
1,"debt_consolidation",0.128,167.99,10.14564911,18.65,662,1380,5061,72.3,0,1,0,0,6047.64,4119.23766426812,1928.40233573188
1,"debt_consolidation",0.0996,677.22,10.89857098,3.77,722,6149,16888,39.5,0,0,0,0,24379.92,18082.7752706955,6297.14472930445
1,"all_other",0.1154,131.99,10.83863929,9.14,667,3990,463,92.6,0,0,0,0,4751.64,3361.1723325403,1390.4676674597
1,"debt_consolidation",0.0933,281.2,10.1266311,0,712,3360.041667,0,0,0,1,0,0,10123.2,7651.71510475778,2471.48489524222
1,"debt_consolidation",0.0964,802.47,10.77895629,9.78,742,2550,8283,12.7,4,0,0,0,28888.92,21633.8264828993,7255.09351710067
1,"credit_card",0.1091,505.16,11.61728548,10.86,687,3420.041667,46525,93.6,0,0,0,0,18185.76,13109.5224438629,5076.23755613712
1,"home_improvement",0.0743,180.23,10.62861778,2.32,772,2610.041667,2650,6.6,0,0,0,0,6488.28,5191.88833725602,1296.39166274398
1,"small_business",0.0933,798.84,11.51292546,1.57,762,6359.041667,17,0.1,5,0,0,1,28758.24,21737.1838345829,7021.05616541714
1,"all_other",0.0933,319.54,10.50506754,19.46,727,4470.041667,827,6.6,2,0,0,1,11503.44,8694.98237757575,2808.45762242425
1,"debt_consolidation",0.0964,32.1,8.517193191,18,702,1200.041667,961,26,2,0,0,0,1155.6,865.385410172428,290.214589827572
1,"debt_consolidation",0.0964,192.6,9.798127037,2.87,697,1199.041667,1554,29.3,1,0,0,0,6933.6,5192.31246103457,1741.28753896543
1,"home_improvement",0.1407,764.64,11.81303006,3.66,672,5790,10753,52.3,2,3,0,1,27527.04,18048.6121802808,9478.42781971925
1,"all_other",0.0712,30.94,11.69524702,0.65,792,3810.041667,2227,3.8,1,0,0,0,1113.84,899.61669989388,214.22330010612
1,"credit_card",0.0901,381.66,11.51961693,6.64,722,10290.04167,7606,18.6,0,0,1,0,13739.76,10485.5049177395,3254.25508226051
1,"debt_consolidation",0.1249,301.04,11.00209984,4.64,662,2222,8355,34.4,0,2,0,1,10837.44,7450.69119365095,3386.74880634905
1,"credit_card",0.1438,687.25,11.32659589,16.05,667,2190,27293,86.6,0,0,0,0,24741,16071.7293338347,8669.27066616525
1,"debt_consolidation",0.0964,320.99,11.1124479,3.6,712,2850,10157,26.2,0,1,0,0,11555.64,8653.58451125382,2902.05548874618
1,"small_business",0.147,862.97,11.3736634,5.79,677,4739,4209,75.2,2,0,0,1,31066.92,19988.2297436855,11078.6902563145
1,"credit_card",0.0807,250.95,10.89673933,10.44,767,3449.041667,0,0,1,0,0,0,9034.2,7091.6453192474,1942.5546807526
1,"all_other",0.0743,87.01,10.28793329,3.96,767,3930,1773,5,1,0,0,0,3132.36,2506.49838664288,625.86161335712
1,"all_other",0.0775,62.45,10.08580911,2.4,742,2290.041667,949,55.8,1,0,0,1,2248.2,1781.81034648143,466.389653518574
1,"home_improvement",0.1375,851.41,11.22524339,19.78,687,2399.041667,12308,43.6,2,0,0,1,30650.76,20290.5945934035,10360.1654065965
1,"credit_card",0.1059,244.09,10.59600954,12.1,687,4019,7914,30.8,3,2,0,0,8787.24,6395.5387003079,2391.7012996921
1,"debt_consolidation",0.1438,687.25,10.65725935,15.7,672,3690,9150,96.3,0,0,0,0,24741,16071.7293338347,8669.27066616525
1,"debt_consolidation",0.1122,656.86,10.55986701,14.04,702,1800,21777,53.7,3,0,0,0,23646.96,16888.5278410603,6758.43215893965
1,"all_other",0.128,537.57,11.48440253,12.43,667,2580,4281,63,3,0,0,0,19352.52,13181.6095671207,6170.91043287927
1,"debt_consolidation",0.0964,320.99,10.12502982,8.17,712,3300,4475,63,0,0,0,0,11555.64,8653.58451125382,2902.05548874618
1,"debt_consolidation",0.0996,386.99,11.51292546,8.17,707,3839.041667,25413,45.2,2,0,0,0,13931.64,10333.2051652439,3598.43483475611
1,"small_business",0.0838,315.12,11.58058411,2.28,742,4740,15043,65.2,2,0,0,0,11344.32,8822.6050022203,2521.7149977797
1,"major_purchase",0.1059,292.91,10.16277015,5.56,682,1350.041667,6353,39.5,2,0,0,0,10544.76,7674.69884348882,2870.06115651118
1,"debt_consolidation",0.0807,125.48,9.980448594,10.33,742,1920.041667,3737,55.8,1,0,0,0,4517.28,3545.96395560536,971.316044394643
1,"debt_consolidation",0.0933,383.45,11.13663073,7.47,717,5580.041667,11370,41.6,0,2,0,0,13804.2,10434.0332749622,3370.16672503781
1,"debt_consolidation",0.1343,523.78,10.49127422,17.4,667,10380.04167,18403,73.3,0,1,0,0,18856.08,12603.0066474648,6253.07335253519
1,"all_other",0.1217,199.78,11.69524702,6.81,662,2041.041667,19504,77.3,0,0,0,0,7192.08,4992.21860202437,2199.86139797563
1,"debt_consolidation",0.0933,575.17,11.53272809,16.95,747,3630,10463,8.2,2,0,0,0,20706.12,15650.913857765,5055.20614223496
1,"debt_consolidation",0.0901,95.42,9.210340372,6.72,707,3329,2808,51.1,3,1,0,0,3435.12,2621.51359652754,813.606403472457
1,"debt_consolidation",0.0901,477.07,11.17043516,6.88,742,4589.041667,6297,14.5,0,0,0,0,17174.52,13106.7437800817,4067.77621991831
1,"all_other",0.0807,345.06,11.03488966,14.07,792,7867.041667,33060,21.7,0,0,0,0,12422.16,9751.11828595142,2671.04171404858
1,"all_other",0.1122,155.19,9.893437217,23.03,717,2580,4500,13,0,0,0,1,5586.84,3990.09018002947,1596.74981997053
1,"home_improvement",0.0996,644.97,11.21171226,13.28,732,1770,2344,9.8,1,0,0,0,23218.92,17221.6525890265,5997.26741097353
1,"all_other",0.0712,92.8,11.01205017,1.19,797,6270.041667,2907,4,0,0,0,0,3340.8,2698.26857628158,642.531423718421
1,"debt_consolidation",0.0996,306.36,10.96819829,21.93,727,4593.041667,26218,28.7,2,0,0,0,11028.96,8180.2649536787,2848.6950463213
1,"debt_consolidation",0.1154,143.53,9.998797732,24.71,707,1291.041667,5967,25.5,0,0,0,0,5167.08,3655.04254026449,1512.03745973551
1,"credit_card",0.0964,288.89,11.62625415,10.36,702,6119,27786,85.5,2,0,1,1,10400.04,7788.19910108139,2611.84089891861
1,"all_other",0.0933,87.88,11.62625415,13.46,702,6120,27786,85.5,2,0,1,1,3163.68,2391.29702491505,772.382975084945
1,"all_other",0.0901,381.66,11.69524702,4.28,722,4080.041667,7335,45.8,1,1,0,0,13739.76,10485.5049177395,3254.25508226051
1,"debt_consolidation",0.1122,197.06,10.80972795,0,672,2519,0,0,1,1,0,0,7094.16,5066.60977431926,2027.55022568073
1,"credit_card",0.0807,83.92,10.59663473,16.68,737,6988,19210,48.3,0,0,0,0,3021.12,2371.51175609182,649.60824390818
1,"small_business",0.0964,481.48,10.59663473,4.05,717,2759.041667,11601,85.9,3,0,0,0,17333.28,12980.2419716455,4353.0380283545
1,"debt_consolidation",0.0996,253.16,10.16585182,6.14,697,2040.041667,991,34.2,1,0,0,0,9113.76,6759.74629740599,2354.01370259401
1,"all_other",0.0743,77.69,13.16542287,2.45,762,6240,141287,9.4,5,1,0,0,2796.84,2238.01700561183,558.82299438817
1,"all_other",0.1014,97,11.69524702,8.71,687,2311.041667,199,1.1,1,1,0,0,3492,2576.0948751451,915.905124854897
1,"all_other",0.1046,259.87,11.69524702,11.28,692,5018.041667,63580,80.6,1,0,0,1,9355.32,6835.60625906923,2519.71374093077
1,"home_improvement",0.0743,124.3,11.04292184,5.82,772,5430,773,4.8,0,0,0,0,4474.8,3580.7119809184,894.0880190816
1,"debt_consolidation",0.133,67.68,9.798127037,22,662,1470,1042,37.2,3,1,0,0,2436.48,1634.85542403364,801.624575966356
1,"debt_consolidation",0.133,406.07,10.20359214,7.16,662,1530.041667,137,3.2,1,1,0,1,14618.52,9808.89098754938,4809.62901245062
1,"credit_card",0.0983,241.41,11.47210347,2.69,712,4709,1944,47.4,0,0,1,0,8690.76,6471.19242597294,2219.56757402706
1,"small_business",0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,1,1,0,1,6145.92,4046.64623131129,2099.27376868871
1,"educational",0.0838,293.85,9.392661929,0,737,1139,0,0,1,0,0,0,10578.6,8227.09596313289,2351.50403686711
1,"credit_card",0.133,318.09,10.81977828,17.04,662,6179,5181,97.8,3,0,1,0,11451.24,7683.67555896663,3767.56444103337
1,"major_purchase",0.092,63.79,10.08580911,18.65,727,3455.041667,597,14.2,2,1,0,0,2296.44,1742.56836671735,553.871633282655
1,"all_other",0.0743,217.52,11.00209984,1.72,807,7230,3202,1.1,1,0,0,0,7830.72,6266.10193153154,1564.61806846846
1,"credit_card",0.1236,667.74,11.79810441,13.42,687,3420.041667,46086,92.7,0,0,0,0,24038.64,16591.0357706683,7447.60422933169
1,"debt_consolidation",0.1236,133.55,10.81977828,8.66,662,6839.041667,9380,44.1,1,0,1,1,4807.8,3318.25684723508,1489.54315276492
1,"debt_consolidation",0.1014,421.14,10.59663473,17.01,752,4349,35944,56.2,2,0,0,0,15161.04,11184.5009867898,3976.53901321022
1,"all_other",0.1362,339.94,10.80972795,1.21,672,2519,0,0,0,1,0,0,12237.84,8133.0238438645,4104.8161561355
1,"debt_consolidation",0.1078,365.51,11.00209984,14.26,702,6780.041667,7973,89.6,0,0,0,0,13158.36,9522.49884492114,3635.86115507886
1,"debt_consolidation",0.0807,313.69,10.11050172,9.95,752,5167,8522,21.7,1,0,0,0,11292.84,8864.62729705008,2428.21270294992
1,"credit_card",0.1583,876.83,11.69524702,18.08,677,3330,62976,86.1,2,2,0,0,31565.88,19632.3121992297,11933.5678007703
1,"debt_consolidation",0.1362,316.99,10.30895266,21.88,667,1601.041667,7429,82.5,0,0,0,0,11411.64,7583.94783863802,3827.69216136198
1,"small_business",0.1236,701.12,10.77895629,0.85,682,2579,639,13.6,1,0,0,1,25240.32,17420.4136333468,7819.90636665325
1,"debt_consolidation",0.1014,485,11.38845009,13.73,732,5489,14903,35.3,0,0,0,0,17460,12880.4743757255,4579.52562427449
1,"debt_consolidation",0.1236,133.55,10.59653473,9.48,662,4080.041667,2923,28.4,3,0,0,0,4807.8,3318.25684723508,1489.54315276492
1,"credit_card",0.0838,362.39,11.58058411,8.16,757,5790,18314,50.6,1,0,0,0,13046.04,10146.0517477615,2899.98825223846
1,"all_other",0.0712,108.27,10.26813067,0,777,3034.041667,150,7.5,1,0,0,0,3897.72,3148.07692622852,749.643073771481
1,"all_other",0.1236,240.39,9.757305042,4.58,662,3840.041667,0,0,2,0,0,0,8654.04,5972.86232502314,2681.17767497686
1,"all_other",0.0743,62.15,11.12714533,9.99,767,8190.041667,2475,5.4,1,1,0,0,2237.4,1790.3559904592,447.0440095408
1,"all_other",0.0838,66.18,9.893437217,2.36,722,5790,1489,62,1,0,0,0,2382.48,1852.88143896592,529.598561034083
1,"debt_consolidation",0.1109,327.82,10.63344871,19.32,702,2849,15368,87.1,0,0,0,0,11801.52,8461.51585575895,3340.00414424105
1,"all_other",0.0743,69.14,11.69524702,7.67,762,6007.041667,21521,29.5,1,0,0,1,2489.04,1991.71702623249,497.322973767513
1,"home_improvement",0.1078,313.3,11.02190247,14.06,702,5700.041667,4781,15.5,2,0,0,1,11278.8,8162.2907392788,3116.5092607212
1,"debt_consolidation",0.1141,329.34,11.27090486,14.03,692,4470.041667,8473,27.6,3,1,1,0,11856.24,8419.5325599163,3436.7074400837
1,"all_other",0.1236,292.97,10.727663,15.53,677,1848,8494,44.2,1,0,0,0,10546.92,7279.29396132131,3267.62603867869
1,"all_other",0.0838,315.12,11.15051985,14.03,762,5519,11333,45.5,5,0,0,0,11344.32,8822.6050022203,2521.7149977797
1,"debt_consolidation",0.0807,225.86,11.02190247,17,762,5340.041667,9366,40.7,4,0,0,1,8130.96,6382.62208330432,1748.33791669568
1,"major_purchase",0.0838,63.03,10.46493024,18.96,742,2190,4922,30.6,0,0,0,0,2269.08,1764.68898606863,504.391013931373
1,"debt_consolidation",0.1267,536.57,11.42081018,10.13,677,5280.041667,23129,79.8,0,1,0,1,19316.52,13208.5016720667,6108.01832793326
1,"small_business",0.1204,126.29,11.05089001,12.5,667,3300,29736,80.2,3,0,0,0,4546.44,3168.13950652141,1378.30049347859
1,"credit_card",0.0951,192.23,11.60823564,16.87,722,8519.041667,67232,41.1,1,0,0,0,6920.28,5202.58819328347,1717.69180671653
1,"all_other",0.1014,97,10.77895629,0,692,5160,0,0,0,0,0,0,3492,2576.0948751451,915.905124854897
1,"debt_consolidation",0.092,318.93,11.25480219,5.93,727,4800,11496,26.6,0,0,0,0,11481.48,8712.29548827658,2769.18451172342
1,"credit_card",0.1078,228.45,10.50506754,7.76,687,2010.041667,6999,65.7,0,0,0,0,8224.2,5951.72460704833,2272.47539295167
1,"all_other",0.1172,72.78,10.57821615,17.2,667,1410,4863,69.5,0,1,0,0,2620.08,1843.38738949224,776.692610507762
1,"all_other",0.1141,16.47,9.878169745,3.69,667,8820,12229,90.6,0,0,1,0,592.92,421.053322590094,171.866677409906
1,"all_other",0.0775,124.89,10.96127785,1.33,767,2485.041667,2325,8.2,0,0,0,0,4496.04,3563.33537505309,932.704624946912
1,"all_other",0.1109,262.26,11.1844214,5.12,687,1949.041667,14653,95.1,0,0,0,1,9441.36,6769.31593048424,2672.04406951576
1,"credit_card",0.0838,236.34,11.22524339,6.06,742,3149.041667,4286,40.4,0,0,0,0,8508.24,6616.95375166523,1891.28624833477
1,"debt_consolidation",0.1204,265.87,10.70738554,16.06,677,1949.041667,8009,68.5,0,0,0,0,9571.32,6669.67495921171,2901.64504078829
1,"debt_consolidation",0.0775,101.47,10.49127422,2.73,742,2550,2353,12.4,0,0,0,1,3652.92,2895.12083038383,757.799169616168
1,"debt_consolidation",0.0775,218.55,10.81769612,10.37,767,4410,6634,9.4,0,0,0,0,7867.8,6235.62291791058,1632.17708208942
1,"debt_consolidation",0.1014,38.8,10.30895266,19.76,702,4529.041667,0,0,0,0,0,0,1396.8,1030.43795005804,366.362049941959
1,"credit_card",0.1141,247,11.1844214,14.65,682,3329,5608,47.1,0,0,0,0,8892,6314.52159561343,2577.47840438657
1,"debt_consolidation",0.1299,673.79,10.77895629,18.98,682,4830.041667,13649,42.4,1,0,0,1,24256.44,16427.9170887966,7828.52291120345
1,"all_other",0.1078,79.96,10.54534144,14.84,677,4140.041667,9973,33.8,0,0,0,0,2878.56,2083.16874405596,795.391255944038
1,"debt_consolidation",0.1204,498.51,10.75790288,17.95,677,2609,16502,63,0,0,0,0,17946.36,12505.7346218702,5440.62537812979
1,"debt_consolidation",0.1488,692.14,11.23848862,7.11,667,3899.041667,15773,95,0,0,0,1,24917.04,15945.1053378973,8971.93466210274
1,"small_business",0.0951,800.95,11.08214255,2.14,777,4559.041667,3326,14.3,6,0,0,0,28834.2,21677.2252687426,7156.97473125737
1,"debt_consolidation",0.0983,289.69,9.980448594,4.83,712,1620.041667,7263,39,0,0,0,0,10428.84,7765.37729953234,2663.46270046766
1,"all_other",0.0838,264.71,10.54796956,13.1,767,7560.041667,3451,19.4,0,0,0,0,9529.56,7411.24577982272,2118.31422017728
1,"debt_consolidation",0.1267,117.38,10.77895629,13.1,662,9659.041667,16770,50.7,0,0,0,0,4225.68,2889.49051618092,1336.18948381908
1,"all_other",0.1078,293.72,10.49127422,7.93,692,2429.041667,17042,75.1,0,0,0,0,10573.92,7652.1801338684,2921.7398661316
1,"major_purchase",0.1267,563.4,11.00209984,20.06,697,4560.041667,10686,49.4,0,0,0,0,20282.4,13868.9636804935,6413.43631950649
1,"credit_card",0.092,318.93,12.01370075,0.33,732,3600,45,0.4,0,0,0,0,11481.48,8712.29548827658,2769.18451172342
1,"all_other",0.0951,230.68,10.38887228,15.84,717,1800,3247,33.3,1,0,0,0,8304.48,6243.21408951064,2061.26591048936
1,"debt_consolidation",0.152,730.04,11.22524339,21.84,677,2640.041667,27839,72.7,0,1,0,0,26281.44,16657.5403308753,9623.89966912471
1,"all_other",0.0775,312.22,11.65702581,2.89,807,5160,0,0,1,0,0,0,11239.92,8908.19577867784,2331.72422132216
